cycle,branch,type,matchup,forecastdate,state,startdate,enddate,pollster,grade,samplesize,population,poll_wt,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin,multiversions,url,poll_id,question_id,createddate,timestamp
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Minnesota,10/25/2016,10/31/2016,SurveyMonkey,C-,773.0,lv,0.0112014,46.0,37.0,9.0,,44.65537,37.54952,6.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47906,74962,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,10/7/2016,10/13/2016,Ipsos,A-,553.0,lv,0.011153,65.89,22.37,,,64.7184,23.79293,,,,http://reuters.com/statesofthenation/,46820,73266,10/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/25/2016,10/31/2016,SurveyMonkey,C-,796.0,lv,0.011142200000000001,58.0,29.0,7.0,,56.69752,29.730529999999998,4.020043,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47904,74960,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arkansas,10/24/2016,10/30/2016,SurveyMonkey,C-,446.0,lv,0.0111145,37.0,53.0,5.0,,35.63203,53.67123,1.906036,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47797,74820,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Colorado,10/28/2016,11/3/2016,SurveyMonkey,C-,1927.0,lv,0.011112799999999999,44.0,40.0,10.0,,42.67817,39.89302,7.3971029999999995,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48274,75641,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,10/28/2016,11/3/2016,SurveyMonkey,C-,1748.0,lv,0.011093899999999999,44.0,43.0,8.0,,42.66744,42.87364,5.3971029999999995,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48271,75638,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/18/2016,10/26/2016,SurveyMonkey,C-,797.0,lv,0.011082600000000001,37.0,49.0,9.0,,35.54217,50.61394,5.327415,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47581,74471,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Wisconsin,10/15/2016,10/19/2016,Google Consumer Surveys,B,725.0,lv,0.0110731,38.22,28.86,8.15,,43.69915,37.36591,5.970262,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47151,73784,10/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,10/4/2016,10/9/2016,Google Consumer Surveys,B,60.0,lv,0.0110595,29.97,27.17,17.1,,36.0728,36.16138,14.22962,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46686,72990,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,10/18/2016,10/26/2016,SurveyMonkey,C-,435.0,lv,0.011039299999999998,38.0,53.0,4.0,,36.52835,54.4265,0.3274155,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47574,74464,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,10/24/2016,10/30/2016,SurveyMonkey,C-,696.0,lv,0.010997,63.0,27.0,6.0,,61.62934,27.65735,2.906036,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47814,74837,10/31/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/19/2016,10/23/2016,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.010982500000000001,41.0,43.0,5.0,,41.598420000000004,45.41316,3.984267,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct24,47247,73935,10/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/16/2016,10/18/2016,Rasmussen Reports/Pulse Opinion Research,C+,1500.0,lv,0.010947,42.0,42.0,7.0,,42.68611,44.95037,5.557924,,,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch_oct19,47065,73647,10/19/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,8/17/2016,8/20/2016,American Research Group,C+,994.0,rv,0.0109448,47.0,42.0,,,47.43652,43.77975,,,,http://americanresearchgroup.com/pres2016/na16-4.html,44912,68896,8/22/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/25/2016,10/31/2016,SurveyMonkey,C-,2089.0,lv,0.0109348,48.0,38.0,8.0,,46.63394,38.4575,5.020043,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47929,74985,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,9/30/2016,10/13/2016,Ipsos,A-,953.0,lv,0.010932299999999999,49.93,32.23,,,49.43177,34.13066,,,,http://reuters.com/statesofthenation/,46844,73290,10/15/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Hampshire,7/19/2016,7/21/2016,Praecones Analytica,,1166.0,rv,0.0109322,38.5,47.9,,,41.28833,49.103840000000005,,,,http://www.insidesources.com/ayotte-leads-hassan-in-insidesourcesnh-journal-poll/,44685,68248,7/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Louisiana,10/25/2016,10/31/2016,SurveyMonkey,C-,423.0,lv,0.010921700000000001,38.0,51.0,5.0,,36.613620000000004,51.37021,2.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47901,74957,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/26/2016,11/1/2016,SurveyMonkey,C-,649.0,lv,0.01089,39.0,47.0,9.0,,37.645759999999996,47.26034,6.130344,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48046,75175,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,10/10/2016,10/14/2016,Google Consumer Surveys,B,406.0,lv,0.0108501,31.08,43.0,6.51,,36.72997,51.628240000000005,3.9324120000000002,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46998,73487,10/17/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/3/2016,10/7/2016,Ipsos,A-,1103.0,lv,0.010817,43.2,37.3,,,42.065059999999995,38.30007,,,,http://polling.reuters.com/#poll/TM651Y15_DS_13/filters/LIKELY:1,46750,73080,10/11/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/28/2016,11/3/2016,SurveyMonkey,C-,2004.0,lv,0.0107845,41.0,46.0,8.0,,39.66055,45.86118,5.3971029999999995,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48304,75671,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maryland,9/23/2016,10/6/2016,Ipsos,A-,508.0,lv,0.010778,53.07,31.74,,,52.51368000000001,32.61681,,,,http://www.reuters.com/statesofthenation/,46650,72944,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,6/30/2016,7/6/2016,Lake Research Partners,B+,600.0,lv,0.0107461,41.0,40.0,,,41.48561,43.65141,,,,https://cmgajcpolitics.files.wordpress.com/2016/07/lrpmemo-georgiademocraticparty-f-072016.pdf,44677,68227,7/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Carolina,10/10/2016,10/14/2016,Google Consumer Surveys,B,344.0,lv,0.0107418,29.99,44.27,5.41,,35.6022,52.621990000000004,2.8324119999999997,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46996,73485,10/17/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Vermont,10/17/2016,10/25/2016,SurveyMonkey,C-,446.0,lv,0.0106494,54.0,23.0,11.0,,52.57808000000001,25.19851,7.219378999999999,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47518,74310,10/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Florida,8/1/2016,8/3/2016,Suffolk University,B+,500.0,lv,0.010629799999999998,43.2,38.8,3.8,,45.3965,43.12901,1.7032189999999998,,,http://www.suffolk.edu/documents/SUPRC/8_4_2016_marginals.pdf,44768,68499,8/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Arizona,9/23/2016,10/6/2016,Ipsos,A-,617.0,lv,0.010595299999999998,42.22,49.06,,,41.269059999999996,49.64374,,,,http://www.reuters.com/statesofthenation/,46634,72928,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-2,8/17/2016,8/20/2016,Maine People's Resource Center,C,399.0,lv,0.0105863,37.8,33.6,10.5,,41.68608,38.508359999999996,6.087973000000001,,,http://mprc.me/research/0816_presidential.pdf,45798,71485,9/14/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,California,10/27/2016,11/2/2016,SurveyMonkey,C-,2316.0,lv,0.0105831,56.0,29.0,7.0,,54.665330000000004,29.07289,4.264396,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48133,75402,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Indiana,10/27/2016,11/2/2016,SurveyMonkey,C-,790.0,lv,0.010557700000000001,36.0,51.0,10.0,,34.64965,51.033609999999996,7.2643960000000005,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48143,75412,11/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/23/2016,10/25/2016,The Times-Picayune/Lucid,,2600.0,lv,0.010489499999999999,43.0,39.0,6.0,,43.3325,43.24673,3.6895330000000004,,,https://luc.id/2016-presidential-tracker/,47526,74320,10/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,10/17/2016,10/25/2016,SurveyMonkey,C-,377.0,lv,0.010463799999999999,32.0,52.0,11.0,,30.560259999999996,53.94817,7.219378999999999,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47514,74306,10/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,10/15/2016,10/19/2016,Google Consumer Surveys,B,792.0,lv,0.010446899999999999,41.22,32.52,3.71,,46.69644,40.99494,1.530262,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47134,73767,10/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New Jersey,10/25/2016,10/31/2016,SurveyMonkey,C-,724.0,lv,0.010400299999999998,55.0,35.0,4.0,,53.65076,35.529720000000005,1.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47913,74969,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Georgia,10/25/2016,10/31/2016,SurveyMonkey,C-,2665.0,lv,0.0103489,44.0,46.0,7.0,,42.61233,46.36469,4.020043,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47893,74949,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Illinois,10/18/2016,10/26/2016,SurveyMonkey,C-,1274.0,lv,0.0103076,52.0,34.0,8.0,,50.54518,35.65475,4.327415,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47569,74459,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alaska,8/9/2016,9/1/2016,SurveyMonkey,C-,989.0,rv,0.0103061,31.0,38.0,19.0,,33.379220000000004,43.85221,11.9437,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45344,70550,9/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Virginia,10/18/2016,10/26/2016,SurveyMonkey,C-,2739.0,lv,0.010297399999999998,48.0,39.0,9.0,,46.54142,40.60374,5.327415,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47602,74492,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/12/2016,10/18/2016,CVOTER International,C+,1344.0,lv,0.0102856,49.63,46.26,,,47.01128,44.29195,,,,http://www.upi.com/Top_News/US/2016/10/24/UPICVoter-poll-Hillary-Clintons-lead-over-Donald-Trump-narrows-to-307-points/7031477307768/?spt=sec&or=tn,47241,73928,10/24/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Michigan,10/28/2016,11/3/2016,SurveyMonkey,C-,2362.0,lv,0.010267499999999999,44.0,43.0,9.0,,42.66381,42.86707,6.3971029999999995,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48291,75658,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,West Virginia,10/17/2016,10/25/2016,SurveyMonkey,C-,379.0,lv,0.0102609,29.0,61.0,6.0,,27.55651,62.89552,2.21938,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47521,74313,10/26/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Rhode Island,9/27/2016,10/3/2016,Google Consumer Surveys,B,57.0,lv,0.0102363,44.76,28.48,4.4,,51.82638,37.76315,1.0204719999999998,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46498,72696,10/5/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,10/25/2016,10/31/2016,SurveyMonkey,C-,671.0,lv,0.0102316,39.0,46.0,10.0,,37.63511,46.46252,7.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47908,74964,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/18/2016,10/26/2016,SurveyMonkey,C-,1337.0,lv,0.0102115,41.0,44.0,9.0,,39.55749,45.82182,5.327415,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47571,74461,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,10/25/2016,10/31/2016,SurveyMonkey,C-,412.0,lv,0.0102001,32.0,52.0,10.0,,30.64945,52.524080000000005,7.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47910,74966,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,10/4/2016,10/9/2016,Google Consumer Surveys,B,150.0,lv,0.0101756,24.82,32.89,9.66,,30.89252,41.75932,6.789619999999999,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46699,73003,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Delaware,9/16/2016,10/6/2016,Ipsos,A-,131.0,lv,0.0101706,46.26,35.62,,,45.69805,36.02973,,,,http://www.reuters.com/statesofthenation/,46639,72933,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Kentucky,10/10/2016,10/14/2016,Google Consumer Surveys,B,328.0,lv,0.010160200000000001,29.49,41.89,7.64,,35.14215,50.53423,5.062412,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46973,73462,10/17/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,9/9/2016,9/29/2016,Ipsos,A-,455.0,lv,0.0101575,52.01,34.09,,,51.8779,34.511590000000005,,,,http://www.reuters.com/statesofthenation/,46342,72470,10/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/27/2016,10/28/2016,Google Consumer Surveys,B,943.0,lv,0.010132299999999999,37.1,36.6,5.9,,42.57263,43.12207,4.947269,,,https://s3.amazonaws.com/redoakstrategic-gcs/RedOakStrategic_NationalGCSSurvey_Nov12016.pdf,47939,74997,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,9/25/2016,9/29/2016,Ipsos,A-,2088.0,lv,0.010126999999999999,41.1,37.9,6.5,,42.780190000000005,40.696509999999996,4.060323,,,http://polling.reuters.com/#poll/TM651Y15_26/filters/LIKELY:1,46306,72406,9/30/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,10/26/2016,11/1/2016,SurveyMonkey,C-,702.0,lv,0.0101242,40.0,51.0,4.0,,38.646029999999996,51.26128,1.130344,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48063,75192,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Oregon,9/23/2016,10/6/2016,Ipsos,A-,483.0,lv,0.010117000000000001,51.33,36.0,,,50.34547,36.63573,,,,http://www.reuters.com/statesofthenation/,46667,72961,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine,9/16/2016,10/6/2016,Ipsos,A-,266.0,lv,0.010113500000000001,45.94,33.06,,,45.03409,33.31112,,,,http://www.reuters.com/statesofthenation/,46649,72943,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Carolina,10/28/2016,11/3/2016,SurveyMonkey,C-,2292.0,lv,0.010112000000000001,48.0,42.0,7.0,,46.63997,41.824,4.3971029999999995,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48302,75669,11/4/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,South Dakota,9/9/2016,9/29/2016,Ipsos,A-,105.0,lv,0.010107399999999999,31.67,46.8,,,30.548640000000002,46.21078,,,,http://www.reuters.com/statesofthenation/,46373,72501,10/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,District of Columbia,9/27/2016,10/3/2016,Google Consumer Surveys,B,64.0,lv,0.010078799999999999,62.21,9.8,5.14,,69.2777,19.08592,1.760472,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46466,72664,10/5/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Nebraska,10/4/2016,10/9/2016,Google Consumer Surveys,B,233.0,lv,0.010077899999999999,26.88,39.06,4.57,,32.93658,47.86508,1.6996200000000001,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46715,73019,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Maine CD-1,8/17/2016,8/20/2016,Maine People's Resource Center,C,442.0,lv,0.010029399999999999,45.2,30.9,9.4,,49.26229,36.11886,4.987972,,,http://mprc.me/research/0816_presidential.pdf,45797,71484,9/14/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,10/25/2016,10/31/2016,SurveyMonkey,C-,485.0,lv,0.0100214,35.0,55.0,5.0,,33.60751,55.343959999999996,2.020044,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47883,74939,11/1/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Ohio,10/15/2016,10/19/2016,Google Consumer Surveys,B,865.0,lv,0.0100178,33.83,38.97,5.4,,39.298320000000004,47.35224,3.220263,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47138,73771,10/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Massachusetts,10/18/2016,10/26/2016,SurveyMonkey,C-,787.0,lv,0.009998700000000001,60.0,29.0,6.0,,58.582280000000004,31.15812,2.3274150000000002,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47577,74467,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Connecticut,10/26/2016,11/1/2016,SurveyMonkey,C-,616.0,lv,0.009991799999999999,51.0,38.0,6.0,,49.67653,38.36435,3.130344,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48027,75156,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Utah,10/18/2016,10/26/2016,SurveyMonkey,C-,1069.0,lv,0.0099749,29.0,32.0,7.0,29.0,27.50668,33.65764,3.222254,29.43947,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47600,74490,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Iowa,10/10/2016,10/14/2016,Google Consumer Surveys,B,359.0,lv,0.0099711,32.59,35.59,7.18,,38.28028,44.51305,4.602412,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,46968,73457,10/17/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,10/26/2016,11/1/2016,SurveyMonkey,C-,698.0,lv,0.0099676,54.0,34.0,6.0,,52.67791999999999,34.36902,3.130344,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48068,75197,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,U.S.,10/18/2016,10/24/2016,USC Dornsife/LA Times,,3104.0,lv,0.0098834,44.97,44.07,,,46.041470000000004,42.3023,,,,http://latimes.com/politics/,47320,74038,10/25/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Montana,8/9/2016,9/1/2016,SurveyMonkey,C-,999.0,rv,0.0098616,31.0,44.0,14.0,,33.35413,49.80932,6.943703,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45368,70574,9/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,9/16/2016,9/29/2016,Ipsos,A-,496.0,lv,0.009846700000000002,48.94,35.28,,,48.74302,35.77941,,,,http://www.reuters.com/statesofthenation/,46378,72506,10/3/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Tennessee,9/23/2016,10/6/2016,Ipsos,A-,557.0,lv,0.0098424,33.86,48.57,,,33.427690000000005,49.586490000000005,,,,http://www.reuters.com/statesofthenation/,46671,72965,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,North Dakota,8/9/2016,9/1/2016,SurveyMonkey,C-,549.0,rv,0.0098389,26.0,51.0,16.0,,28.44959,56.972480000000004,8.943703,,,https://www.washingtonpost.com/politics/a-new-50-state-poll-shows-exactly-why-clinton-holds-the-advantage-over-trump/2016/09/05/13458832-7152-11e6-9705-23e51a2f424d_story.html,45376,70582,9/6/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,New York,10/26/2016,11/1/2016,SurveyMonkey,C-,1645.0,lv,0.009825,57.0,33.0,5.0,,55.65727,33.29925,2.130344,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,48053,75182,11/2/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Alabama,10/18/2016,10/26/2016,SurveyMonkey,C-,486.0,lv,0.0097935,36.0,52.0,8.0,,34.524429999999995,53.3732,4.327415,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,47556,74446,10/27/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Missouri,7/23/2016,7/24/2016,"Mason-Dixon Polling & Research, Inc.",B+,625.0,lv,0.0097686,41.0,40.0,,,39.77329,40.98441,,,,http://www.stltoday.com/online/missouri-presidential-and-senate-poll/pdf_ea922fa3-95f2-55e3-a1df-5ce1ab4e2a2f.html,44706,68310,7/29/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Idaho,9/16/2016,10/6/2016,Ipsos,A-,197.0,lv,0.009762700000000001,31.01,55.22,,,30.02641,55.27264,,,,http://www.reuters.com/statesofthenation/,46642,72936,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Texas,10/15/2016,10/19/2016,Google Consumer Surveys,B,1163.0,lv,0.0096746,33.31,40.79,7.82,,38.77093,49.08783,5.640263,,,https://datastudio.google.com/u/0/#/org//reporting/0B29GVb5ISrT0TGk1TW5tVF9Ed2M/page/GsS,47146,73779,10/21/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Mississippi,9/16/2016,10/6/2016,Ipsos,A-,198.0,lv,0.0096685,39.96,51.09,,,40.142109999999995,52.07156,,,,http://www.reuters.com/statesofthenation/,46654,72948,10/10/16,09:14:14  8 Nov 2016
2016,President,polls-only,Clinton vs. Trump vs. Johnson,11/8/16,Washington,10/25/2016,10/31/2016,SurveyMonkey,C-,745.0,lv,0.0096634,53.0,34.0,7.0,,51.66601,34.59522,4.020043,,,https://www.surveymonkey.com/elections/map?poll=sm-lv-cps,47930,74986,11/1/16,09:14:14  8 Nov 2016
